,day_times,day_times,day_times,day_times,day_times,day_times
954625,57.0,0.0,1.0,0.0,0.0,0.0
954630,24.0,1.0,1.0,0.0,0.0,0.0
954670,61.0,0.0,0.0,4.0,0.0,0.0
954679,62.0,2.0,0.0,0.0,0.0,0.0
954744,165.0,74.0,27.0,10.0,0.0,0.0
954760,159.0,7.0,6.0,0.0,0.0,0.0
954916,1290.0,5.0,0.0,0.0,0.0,0.0
954917,1.0,0.0,0.0,0.0,0.0,0.0
954928,183.0,3.0,1.0,0.0,0.0,2.0
954958,1792.0,6.0,51.0,2.0,0.0,0.0
954972,449.0,3.0,12.0,0.0,0.0,0.0
954991,167.0,1.0,0.0,5.0,0.0,0.0
955023,39.0,1.0,0.0,0.0,0.0,0.0
955029,259.0,2.0,4.0,0.0,0.0,0.0
955077,144.0,0.0,0.0,0.0,0.0,0.0
955137,221.0,4.0,2.0,0.0,0.0,0.0
955173,305.0,2.0,3.0,0.0,0.0,0.0
955210,336.0,1.0,0.0,0.0,0.0,0.0
955219,4.0,0.0,0.0,0.0,0.0,0.0
955228,1571.0,6.0,4.0,0.0,0.0,0.0
955244,33.0,11.0,0.0,0.0,0.0,0.0
955336,562.0,79.0,1.0,0.0,0.0,0.0
955372,818.0,3.0,6.0,1.0,0.0,0.0
955412,26.0,20.0,0.0,0.0,0.0,0.0
955414,781.0,8.0,16.0,0.0,0.0,0.0
955447,5.0,0.0,1.0,0.0,0.0,0.0
955493,25.0,0.0,0.0,0.0,0.0,0.0
955495,515.0,9.0,3.0,0.0,0.0,0.0
955844,128.0,0.0,0.0,0.0,0.0,0.0
955889,824.0,15.0,9.0,21.0,0.0,0.0
955902,283.0,2.0,0.0,0.0,0.0,0.0
955911,10.0,2.0,0.0,0.0,0.0,0.0
955928,78.0,2.0,1.0,0.0,0.0,0.0
956016,1087.0,2.0,1.0,0.0,0.0,0.0
956047,133.0,0.0,3.0,6.0,0.0,0.0
956053,235.0,2.0,4.0,1.0,0.0,0.0
956062,70.0,11.0,10.0,0.0,0.0,0.0
956209,359.0,0.0,6.0,13.0,0.0,0.0
956218,448.0,1.0,2.0,0.0,0.0,0.0
956239,428.0,8.0,7.0,0.0,0.0,0.0
956330,242.0,3.0,0.0,0.0,0.0,0.0
956366,141.0,93.0,0.0,0.0,0.0,0.0
956398,147.0,2.0,0.0,0.0,0.0,0.0
956425,271.0,12.0,26.0,1.0,0.0,0.0
956471,26.0,0.0,0.0,0.0,0.0,0.0
956484,32.0,2.0,0.0,0.0,0.0,0.0
956490,49.0,1.0,2.0,0.0,0.0,0.0
956525,291.0,11.0,3.0,0.0,0.0,0.0
956553,35.0,28.0,0.0,0.0,0.0,0.0
956556,55.0,2.0,1.0,0.0,0.0,0.0
956570,54.0,2.0,0.0,0.0,0.0,0.0
956588,12.0,0.0,0.0,0.0,0.0,0.0
956614,3813.0,34.0,0.0,0.0,0.0,0.0
956634,8.0,1.0,0.0,0.0,0.0,0.0
956648,63.0,0.0,0.0,0.0,0.0,0.0
956660,1.0,0.0,0.0,0.0,0.0,0.0
956768,219.0,15.0,8.0,1.0,0.0,0.0
956821,109.0,0.0,8.0,0.0,0.0,0.0
956851,4.0,0.0,0.0,0.0,0.0,0.0
956960,405.0,6.0,10.0,0.0,0.0,0.0
957011,131.0,2.0,1.0,0.0,0.0,0.0
957040,169.0,11.0,1.0,0.0,0.0,0.0
957057,248.0,13.0,2.0,0.0,0.0,0.0
957087,2.0,0.0,0.0,0.0,0.0,0.0
957098,4.0,0.0,0.0,0.0,0.0,0.0
957111,14.0,4.0,0.0,0.0,0.0,0.0
957132,663.0,2.0,20.0,0.0,0.0,0.0
957164,27.0,0.0,0.0,0.0,0.0,0.0
957221,158.0,2.0,0.0,0.0,0.0,0.0
957231,701.0,1.0,6.0,0.0,0.0,0.0
957237,1096.0,17.0,0.0,0.0,0.0,0.0
957310,311.0,0.0,0.0,0.0,0.0,0.0
957348,415.0,1.0,0.0,0.0,0.0,0.0
957363,1271.0,12.0,25.0,0.0,0.0,0.0
957405,83.0,53.0,21.0,0.0,0.0,0.0
957448,225.0,6.0,6.0,0.0,0.0,0.0
957449,1741.0,30.0,14.0,0.0,0.0,0.0
957468,57.0,0.0,0.0,0.0,0.0,0.0
957490,700.0,2.0,6.0,1.0,0.0,0.0
957492,31.0,7.0,0.0,0.0,0.0,0.0
957506,151.0,3.0,2.0,0.0,0.0,0.0
957508,737.0,47.0,1.0,2.0,0.0,0.0
957521,176.0,0.0,0.0,0.0,0.0,0.0
957599,50.0,2.0,1.0,1.0,0.0,0.0
957640,80.0,8.0,1.0,0.0,0.0,0.0
957661,114.0,2.0,11.0,0.0,0.0,0.0
957665,3257.0,27.0,6.0,1.0,0.0,0.0
957679,3057.0,358.0,2.0,0.0,0.0,0.0
957712,507.0,12.0,27.0,2.0,0.0,0.0
957744,34.0,1.0,0.0,0.0,0.0,0.0
957749,14.0,2.0,1.0,0.0,0.0,0.0
957799,147.0,4.0,2.0,0.0,0.0,0.0
957893,110.0,1.0,1.0,0.0,0.0,0.0
957935,755.0,21.0,14.0,0.0,0.0,0.0
957936,652.0,0.0,2.0,3.0,0.0,0.0
958083,30.0,0.0,0.0,0.0,0.0,0.0
958124,1309.0,17.0,12.0,0.0,0.0,0.0
958145,69.0,4.0,0.0,0.0,0.0,0.0
958192,12.0,0.0,0.0,0.0,0.0,0.0
958224,9.0,0.0,0.0,0.0,0.0,0.0
958290,3.0,0.0,0.0,0.0,0.0,0.0
958326,14.0,0.0,0.0,0.0,0.0,0.0
958346,59.0,1.0,0.0,0.0,0.0,0.0
958386,455.0,0.0,4.0,2.0,0.0,0.0
958459,1.0,0.0,0.0,0.0,0.0,0.0
958461,93.0,1.0,0.0,3.0,0.0,0.0
958485,140.0,1.0,1.0,0.0,0.0,0.0
958489,62.0,0.0,0.0,0.0,0.0,0.0
958506,27.0,0.0,0.0,0.0,0.0,0.0
958510,70.0,0.0,0.0,0.0,0.0,0.0
958577,1788.0,7.0,10.0,0.0,0.0,0.0
958588,562.0,3.0,19.0,7.0,0.0,0.0
958614,107.0,1.0,0.0,0.0,0.0,0.0
958657,81.0,5.0,0.0,0.0,0.0,0.0
958664,143.0,5.0,1.0,0.0,0.0,0.0
958702,19.0,0.0,1.0,0.0,0.0,0.0
958782,284.0,16.0,15.0,0.0,0.0,0.0
958791,1.0,0.0,0.0,0.0,0.0,0.0
958795,13.0,0.0,0.0,3.0,0.0,0.0
958807,341.0,15.0,8.0,8.0,0.0,0.0
958830,112.0,0.0,0.0,0.0,0.0,0.0
958837,140.0,12.0,0.0,0.0,0.0,0.0
958851,18.0,0.0,0.0,0.0,0.0,0.0
958873,4.0,0.0,0.0,0.0,0.0,0.0
958879,603.0,33.0,46.0,0.0,0.0,0.0
958882,969.0,6.0,3.0,1.0,0.0,0.0
958907,69.0,2.0,2.0,0.0,0.0,0.0
958930,1745.0,80.0,66.0,16.0,0.0,0.0
958935,342.0,148.0,8.0,22.0,0.0,0.0
959000,14.0,0.0,0.0,0.0,0.0,0.0
959049,21.0,0.0,0.0,6.0,0.0,0.0
959050,3.0,0.0,0.0,0.0,0.0,0.0
959203,2.0,1.0,0.0,0.0,0.0,0.0
959206,3317.0,15.0,13.0,1.0,0.0,0.0
959211,169.0,6.0,1.0,5.0,0.0,0.0
959219,193.0,1.0,1.0,0.0,0.0,0.0
959221,49.0,0.0,0.0,0.0,0.0,0.0
959239,16.0,0.0,0.0,0.0,0.0,0.0
959256,1072.0,72.0,8.0,0.0,0.0,0.0
959291,317.0,8.0,10.0,0.0,0.0,0.0
959318,17.0,1.0,0.0,0.0,0.0,0.0
959370,12.0,5.0,0.0,0.0,0.0,0.0
959442,7.0,0.0,0.0,0.0,0.0,0.0
959452,106.0,0.0,0.0,0.0,0.0,0.0
959489,453.0,17.0,7.0,10.0,0.0,0.0
959512,538.0,0.0,3.0,0.0,0.0,0.0
959544,1036.0,5.0,3.0,0.0,0.0,0.0
959547,1.0,0.0,0.0,0.0,0.0,0.0
959588,99.0,11.0,0.0,0.0,0.0,0.0
959599,660.0,21.0,28.0,3.0,0.0,0.0
959742,378.0,29.0,19.0,5.0,0.0,0.0
959755,1.0,2.0,0.0,0.0,0.0,0.0
959849,112.0,0.0,0.0,2.0,0.0,0.0
959852,62.0,2.0,0.0,1.0,0.0,0.0
959898,151.0,3.0,0.0,0.0,0.0,0.0
959930,158.0,0.0,0.0,1.0,0.0,0.0
959947,38.0,3.0,0.0,2.0,0.0,0.0
959968,1.0,0.0,0.0,0.0,0.0,0.0
959969,2.0,0.0,0.0,0.0,0.0,0.0
959979,12.0,0.0,0.0,0.0,0.0,0.0
959990,2234.0,13.0,0.0,0.0,0.0,0.0
959996,61.0,2.0,0.0,0.0,0.0,0.0
960007,16.0,0.0,0.0,0.0,0.0,0.0
960015,82.0,2.0,9.0,0.0,0.0,0.0
960027,166.0,2.0,4.0,0.0,0.0,0.0
960044,129.0,7.0,1.0,0.0,0.0,0.0
960074,141.0,3.0,1.0,0.0,0.0,0.0
960081,418.0,23.0,27.0,2.0,0.0,0.0
960088,189.0,12.0,2.0,0.0,0.0,0.0
960140,77.0,0.0,1.0,0.0,0.0,0.0
960193,146.0,2.0,0.0,0.0,0.0,0.0
960236,738.0,1.0,20.0,0.0,0.0,0.0
960251,86.0,1.0,0.0,0.0,0.0,0.0
960319,642.0,2.0,3.0,0.0,0.0,0.0
960334,265.0,13.0,3.0,0.0,0.0,0.0
960342,17.0,0.0,0.0,0.0,0.0,0.0
960358,590.0,31.0,3.0,0.0,0.0,0.0
960389,131.0,0.0,2.0,0.0,0.0,0.0
960428,1.0,1.0,0.0,0.0,0.0,0.0
960493,29.0,0.0,1.0,1.0,0.0,0.0
960500,141.0,8.0,0.0,2.0,0.0,0.0
960553,595.0,0.0,0.0,0.0,0.0,0.0
960565,61.0,17.0,0.0,0.0,0.0,0.0
960570,1497.0,283.0,1.0,0.0,0.0,0.0
960571,79.0,0.0,0.0,0.0,0.0,0.0
960669,424.0,112.0,0.0,8.0,0.0,0.0
960681,1327.0,3.0,6.0,0.0,0.0,0.0
960754,2798.0,49.0,39.0,0.0,0.0,0.0
960788,236.0,56.0,25.0,6.0,0.0,0.0
960793,14.0,0.0,1.0,0.0,0.0,0.0
960823,8.0,1.0,0.0,0.0,0.0,0.0
960856,8.0,5.0,0.0,0.0,0.0,0.0
960903,110.0,0.0,2.0,0.0,0.0,0.0
960932,6.0,0.0,6.0,0.0,0.0,0.0
960942,282.0,13.0,0.0,0.0,0.0,0.0
961017,208.0,5.0,4.0,13.0,0.0,0.0
961021,4.0,0.0,0.0,0.0,0.0,0.0
961026,38.0,1.0,1.0,0.0,0.0,0.0
961095,1063.0,1.0,0.0,0.0,0.0,0.0
961102,223.0,1.0,3.0,0.0,0.0,0.0
961115,4.0,0.0,0.0,0.0,0.0,0.0
961128,2479.0,209.0,0.0,0.0,0.0,0.0
961133,561.0,23.0,6.0,0.0,0.0,0.0
961156,662.0,23.0,1.0,0.0,0.0,0.0
961228,40.0,37.0,0.0,0.0,0.0,0.0
961237,93.0,2.0,0.0,0.0,0.0,0.0
961243,6.0,0.0,1.0,0.0,0.0,0.0
961332,4.0,1.0,0.0,0.0,0.0,0.0
961345,10.0,0.0,7.0,0.0,0.0,0.0
961388,203.0,8.0,7.0,0.0,0.0,0.0
961394,114.0,2.0,3.0,1.0,0.0,0.0
961410,173.0,0.0,1.0,3.0,0.0,0.0
961437,73.0,18.0,2.0,0.0,0.0,0.0
961489,191.0,0.0,0.0,0.0,0.0,0.0
961510,2.0,0.0,0.0,1.0,0.0,0.0
961518,2686.0,4.0,4.0,2.0,0.0,0.0
961563,530.0,14.0,5.0,0.0,0.0,0.0
961599,1.0,0.0,0.0,0.0,0.0,0.0
961646,515.0,0.0,1.0,4.0,0.0,0.0
961661,58.0,37.0,1.0,0.0,0.0,0.0
961672,275.0,35.0,15.0,0.0,0.0,0.0
961796,20.0,1.0,0.0,1.0,0.0,0.0
961829,1.0,1.0,0.0,0.0,0.0,0.0
961870,65.0,11.0,2.0,0.0,0.0,0.0
961910,4.0,1.0,1.0,0.0,0.0,0.0
961958,104.0,2.0,1.0,0.0,0.0,0.0
961970,1616.0,2.0,4.0,0.0,0.0,0.0
961978,5.0,0.0,0.0,0.0,0.0,0.0
961990,2.0,0.0,0.0,0.0,0.0,0.0
962004,74.0,10.0,0.0,0.0,0.0,0.0
962059,12.0,1.0,0.0,0.0,0.0,0.0
962156,24.0,0.0,1.0,0.0,0.0,0.0
962263,10.0,0.0,0.0,0.0,0.0,0.0
962275,48.0,1.0,0.0,0.0,0.0,0.0
962301,2972.0,11.0,23.0,2.0,0.0,0.0
962313,24.0,2.0,0.0,0.0,0.0,0.0
962352,3386.0,37.0,2.0,2.0,0.0,0.0
962360,2172.0,2.0,2.0,0.0,0.0,0.0
962433,68.0,6.0,0.0,0.0,0.0,0.0
962486,3364.0,25.0,11.0,1.0,0.0,0.0
962491,78.0,1.0,14.0,0.0,0.0,0.0
962543,13.0,1.0,1.0,0.0,0.0,0.0
962650,92.0,3.0,0.0,0.0,0.0,0.0
962678,517.0,3.0,5.0,14.0,0.0,0.0
962764,534.0,3.0,0.0,0.0,0.0,0.0
962776,766.0,8.0,24.0,0.0,0.0,0.0
962797,186.0,21.0,0.0,1.0,0.0,0.0
962811,434.0,72.0,24.0,1.0,0.0,0.0
962889,6.0,0.0,0.0,0.0,0.0,0.0
962905,283.0,0.0,0.0,0.0,0.0,0.0
962924,267.0,56.0,4.0,0.0,0.0,0.0
962931,2.0,0.0,0.0,0.0,0.0,0.0
962962,29.0,1.0,0.0,0.0,0.0,0.0
962973,7.0,0.0,0.0,0.0,0.0,0.0
962976,4.0,0.0,0.0,0.0,0.0,0.0
962980,349.0,1.0,0.0,0.0,0.0,0.0
962984,277.0,15.0,5.0,0.0,0.0,0.0
962994,333.0,2.0,0.0,1.0,0.0,0.0
963006,169.0,0.0,0.0,7.0,0.0,0.0
963030,3.0,1.0,0.0,0.0,0.0,0.0
963031,39.0,0.0,0.0,0.0,0.0,0.0
963061,172.0,1.0,1.0,0.0,0.0,0.0
963086,520.0,14.0,2.0,0.0,0.0,0.0
963092,125.0,2.0,1.0,2.0,0.0,0.0
963098,9.0,5.0,0.0,0.0,0.0,0.0
963124,616.0,9.0,5.0,0.0,0.0,0.0
963161,241.0,1.0,1.0,0.0,0.0,0.0
963170,95.0,0.0,0.0,0.0,0.0,0.0
963172,99.0,0.0,0.0,0.0,0.0,0.0
963186,253.0,4.0,0.0,0.0,0.0,0.0
963259,151.0,0.0,1.0,0.0,0.0,0.0
963358,1.0,0.0,0.0,0.0,0.0,0.0
963366,17.0,8.0,0.0,0.0,0.0,0.0
963382,350.0,0.0,0.0,0.0,0.0,0.0
963387,5.0,1.0,0.0,1.0,0.0,0.0
963418,12.0,3.0,0.0,3.0,0.0,0.0
963422,1133.0,17.0,2.0,0.0,0.0,0.0
963429,73.0,4.0,2.0,0.0,0.0,0.0
963501,181.0,6.0,0.0,0.0,0.0,0.0
963512,15.0,3.0,0.0,0.0,0.0,0.0
963551,774.0,1.0,3.0,0.0,0.0,0.0
963599,3656.0,3.0,23.0,0.0,0.0,0.0
963615,2410.0,12.0,17.0,3.0,0.0,0.0
963632,5.0,2.0,0.0,0.0,0.0,0.0
963635,121.0,4.0,4.0,0.0,0.0,0.0
963645,205.0,0.0,0.0,0.0,0.0,0.0
963667,720.0,20.0,7.0,0.0,0.0,0.0
963671,4.0,1.0,0.0,0.0,0.0,0.0
963691,74.0,0.0,1.0,0.0,0.0,0.0
963698,2483.0,7.0,17.0,0.0,0.0,0.0
963723,4106.0,6.0,30.0,13.0,0.0,0.0
963731,2125.0,7.0,5.0,3.0,0.0,0.0
963745,1416.0,52.0,98.0,0.0,0.0,0.0
963751,15.0,1.0,0.0,0.0,0.0,0.0
963763,97.0,0.0,0.0,0.0,0.0,0.0
963810,3593.0,4.0,8.0,0.0,0.0,0.0
963874,191.0,11.0,0.0,0.0,0.0,0.0
963955,9256.0,112.0,162.0,15.0,0.0,0.0
964020,1208.0,175.0,77.0,3.0,0.0,0.0
964148,175.0,12.0,15.0,3.0,0.0,0.0
964199,588.0,6.0,3.0,0.0,0.0,0.0
964252,1557.0,346.0,42.0,19.0,0.0,0.0
964299,1.0,0.0,0.0,0.0,0.0,0.0
964314,76.0,0.0,0.0,0.0,0.0,0.0
964326,35.0,0.0,1.0,0.0,0.0,0.0
964391,333.0,4.0,0.0,0.0,0.0,0.0
964427,15.0,0.0,0.0,0.0,0.0,0.0
964475,348.0,15.0,0.0,0.0,0.0,0.0
964578,94.0,4.0,0.0,0.0,0.0,0.0
964583,9.0,0.0,0.0,0.0,0.0,0.0
964612,441.0,4.0,10.0,0.0,0.0,0.0
964629,761.0,21.0,2.0,0.0,0.0,0.0
964634,25.0,0.0,1.0,0.0,0.0,0.0
964638,163.0,17.0,3.0,0.0,0.0,0.0
964647,129.0,4.0,4.0,0.0,0.0,0.0
964666,235.0,43.0,2.0,0.0,0.0,0.0
964667,43.0,1.0,5.0,0.0,0.0,0.0
964669,390.0,2.0,1.0,0.0,0.0,0.0
964686,153.0,2.0,0.0,0.0,0.0,0.0
964703,116.0,0.0,2.0,0.0,0.0,0.0
964820,869.0,98.0,48.0,2.0,0.0,0.0
964883,18.0,1.0,0.0,2.0,0.0,0.0
964947,21.0,0.0,1.0,0.0,0.0,0.0
964957,567.0,2.0,4.0,0.0,0.0,0.0
964962,411.0,1.0,7.0,2.0,0.0,0.0
964970,91.0,0.0,0.0,0.0,0.0,0.0
965010,520.0,280.0,2.0,0.0,0.0,0.0
965024,1981.0,9.0,8.0,0.0,0.0,0.0
965099,17.0,15.0,0.0,0.0,0.0,0.0
965108,138.0,2.0,0.0,0.0,0.0,0.0
965116,273.0,17.0,3.0,0.0,0.0,0.0
965140,239.0,7.0,2.0,0.0,0.0,0.0
965141,381.0,6.0,4.0,4.0,0.0,1.0
965202,545.0,1.0,5.0,0.0,0.0,0.0
965238,4.0,1.0,1.0,0.0,0.0,0.0
965305,143.0,0.0,2.0,0.0,0.0,0.0
965309,7.0,0.0,0.0,0.0,0.0,0.0
965408,3.0,0.0,0.0,0.0,0.0,0.0
965417,911.0,40.0,6.0,0.0,0.0,0.0
965460,70.0,1.0,0.0,0.0,0.0,0.0
965461,676.0,73.0,5.0,0.0,0.0,0.0
965476,1095.0,2.0,11.0,0.0,0.0,0.0
965483,2.0,1.0,0.0,0.0,0.0,0.0
965497,357.0,2.0,1.0,0.0,0.0,0.0
965506,13.0,0.0,1.0,0.0,0.0,0.0
965532,57.0,1.0,3.0,0.0,0.0,0.0
965570,1065.0,22.0,3.0,0.0,0.0,0.0
965585,106.0,71.0,0.0,0.0,0.0,0.0
965592,882.0,4.0,5.0,0.0,0.0,0.0
965597,173.0,22.0,0.0,0.0,0.0,0.0
965609,64.0,1.0,0.0,0.0,0.0,0.0
965656,257.0,16.0,16.0,0.0,0.0,0.0
965661,65.0,3.0,3.0,0.0,0.0,0.0
965722,1580.0,21.0,23.0,0.0,0.0,0.0
965723,31.0,0.0,0.0,0.0,0.0,0.0
965729,149.0,10.0,0.0,0.0,0.0,0.0
965740,4.0,0.0,0.0,0.0,0.0,0.0
965784,1.0,0.0,0.0,0.0,0.0,0.0
965798,20.0,0.0,0.0,0.0,0.0,0.0
965828,319.0,2.0,4.0,0.0,0.0,0.0
965835,259.0,4.0,0.0,0.0,0.0,0.0
965860,111.0,1.0,0.0,4.0,0.0,0.0
965877,2097.0,1.0,0.0,1.0,0.0,0.0
965985,1080.0,0.0,0.0,0.0,0.0,0.0
966002,47.0,0.0,0.0,0.0,0.0,0.0
966067,121.0,8.0,3.0,0.0,0.0,0.0
966080,2.0,2.0,0.0,0.0,0.0,0.0
966095,762.0,15.0,3.0,0.0,0.0,0.0
966110,154.0,4.0,16.0,0.0,0.0,0.0
966124,896.0,28.0,6.0,0.0,0.0,0.0
966234,3556.0,15.0,5.0,0.0,0.0,1.0
966237,6.0,0.0,0.0,0.0,0.0,0.0
966308,18.0,5.0,0.0,0.0,0.0,0.0
966342,493.0,5.0,0.0,0.0,0.0,0.0
966415,4.0,0.0,0.0,0.0,0.0,0.0
966431,17.0,3.0,0.0,0.0,0.0,0.0
966436,5.0,0.0,0.0,0.0,0.0,0.0
966453,21.0,1.0,0.0,0.0,0.0,0.0
966478,78.0,0.0,0.0,0.0,0.0,0.0
966484,5.0,0.0,0.0,0.0,0.0,0.0
966529,309.0,6.0,1.0,0.0,0.0,0.0
966601,19.0,0.0,0.0,0.0,0.0,0.0
966622,42.0,0.0,0.0,0.0,0.0,0.0
966641,365.0,0.0,0.0,0.0,0.0,0.0
966666,459.0,19.0,2.0,0.0,0.0,0.0
966690,109.0,8.0,10.0,0.0,0.0,0.0
966768,529.0,10.0,6.0,0.0,0.0,0.0
966814,41.0,1.0,1.0,0.0,0.0,0.0
966853,15.0,0.0,0.0,0.0,0.0,0.0
966858,390.0,7.0,0.0,7.0,0.0,0.0
966878,226.0,1.0,11.0,8.0,0.0,0.0
966952,10.0,7.0,0.0,0.0,0.0,0.0
966954,173.0,1.0,0.0,17.0,0.0,0.0
966977,38.0,0.0,2.0,0.0,0.0,0.0
966981,128.0,18.0,33.0,0.0,0.0,0.0
967012,74.0,44.0,0.0,0.0,0.0,0.0
967042,1.0,0.0,0.0,0.0,0.0,0.0
967053,29.0,0.0,6.0,0.0,0.0,0.0
967078,5.0,0.0,0.0,0.0,0.0,0.0
967108,70.0,0.0,0.0,0.0,0.0,0.0
967179,5.0,0.0,0.0,0.0,0.0,0.0
967184,121.0,0.0,2.0,0.0,0.0,0.0
967206,156.0,55.0,3.0,0.0,0.0,0.0
967264,65.0,0.0,24.0,0.0,0.0,0.0
967286,141.0,3.0,4.0,0.0,0.0,0.0
967288,4126.0,6.0,22.0,0.0,0.0,0.0
967322,16.0,2.0,0.0,0.0,0.0,0.0
967355,636.0,5.0,12.0,3.0,0.0,0.0
967366,386.0,10.0,1.0,0.0,0.0,0.0
967393,907.0,1.0,19.0,0.0,0.0,0.0
967396,1.0,0.0,0.0,0.0,0.0,0.0
967402,2816.0,19.0,7.0,21.0,0.0,0.0
967415,178.0,1.0,1.0,0.0,0.0,0.0
967468,504.0,93.0,0.0,0.0,0.0,0.0
967480,94.0,0.0,3.0,0.0,0.0,0.0
967482,2.0,0.0,0.0,0.0,0.0,0.0
967483,872.0,11.0,2.0,0.0,0.0,0.0
967494,955.0,5.0,1.0,0.0,0.0,0.0
967520,307.0,1.0,2.0,0.0,0.0,0.0
967573,151.0,1.0,0.0,3.0,0.0,0.0
967593,24.0,0.0,0.0,0.0,0.0,0.0
967599,221.0,33.0,15.0,0.0,0.0,0.0
967648,1204.0,9.0,76.0,0.0,0.0,0.0
967655,82.0,6.0,0.0,1.0,0.0,1.0
967719,224.0,0.0,0.0,0.0,0.0,0.0
967734,437.0,2.0,0.0,0.0,0.0,0.0
967739,88.0,5.0,0.0,0.0,0.0,0.0
967796,8.0,0.0,0.0,0.0,0.0,0.0
967832,26.0,0.0,0.0,0.0,0.0,0.0
967857,222.0,10.0,6.0,0.0,0.0,0.0
967869,109.0,1.0,1.0,0.0,0.0,0.0
967880,303.0,4.0,0.0,0.0,0.0,0.0
967922,11.0,4.0,2.0,0.0,0.0,0.0
967927,18.0,2.0,0.0,0.0,0.0,0.0
967937,157.0,0.0,10.0,0.0,0.0,0.0
967955,811.0,1.0,8.0,0.0,0.0,0.0
967991,141.0,5.0,3.0,0.0,0.0,0.0
968020,241.0,6.0,38.0,0.0,0.0,0.0
968100,74.0,6.0,1.0,3.0,0.0,0.0
968124,34.0,2.0,0.0,0.0,0.0,0.0
968139,110.0,0.0,0.0,0.0,0.0,0.0
968176,726.0,2.0,3.0,4.0,0.0,0.0
968234,344.0,98.0,2.0,0.0,0.0,0.0
968273,132.0,18.0,3.0,0.0,0.0,0.0
968306,9.0,1.0,0.0,0.0,0.0,0.0
968323,84.0,1.0,0.0,0.0,0.0,0.0
968366,27.0,0.0,0.0,0.0,0.0,0.0
968370,10.0,0.0,0.0,0.0,0.0,0.0
968430,9.0,1.0,4.0,0.0,0.0,0.0
968435,12.0,0.0,0.0,0.0,0.0,0.0
968440,13.0,3.0,0.0,0.0,0.0,0.0
968451,294.0,11.0,11.0,0.0,0.0,0.0
968472,77.0,2.0,0.0,0.0,0.0,0.0
968546,5936.0,20.0,8.0,0.0,0.0,0.0
968556,324.0,16.0,2.0,0.0,0.0,0.0
968629,15.0,5.0,0.0,0.0,0.0,0.0
968638,552.0,17.0,12.0,0.0,0.0,0.0
968643,1404.0,95.0,18.0,3.0,0.0,0.0
968674,1469.0,60.0,18.0,26.0,0.0,0.0
968712,361.0,1.0,2.0,0.0,0.0,0.0
968720,1.0,0.0,0.0,0.0,0.0,0.0
968750,191.0,4.0,0.0,0.0,0.0,0.0
968774,49.0,4.0,1.0,2.0,0.0,0.0
968793,491.0,7.0,14.0,4.0,0.0,0.0
968859,101.0,12.0,1.0,0.0,0.0,0.0
968869,12.0,0.0,0.0,0.0,0.0,0.0
968955,44.0,0.0,1.0,0.0,0.0,0.0
968975,578.0,13.0,1.0,0.0,0.0,0.0
968981,1460.0,3.0,1.0,0.0,0.0,0.0
969026,12.0,6.0,0.0,0.0,0.0,0.0
969062,601.0,1.0,6.0,0.0,0.0,0.0
969109,1237.0,1.0,2.0,18.0,0.0,0.0
969151,1497.0,19.0,5.0,0.0,0.0,1.0
969187,806.0,3.0,5.0,5.0,0.0,0.0
969219,128.0,7.0,1.0,3.0,0.0,0.0
969252,646.0,2.0,8.0,0.0,0.0,0.0
969266,705.0,4.0,2.0,0.0,0.0,0.0
969287,537.0,0.0,0.0,0.0,0.0,0.0
969317,394.0,3.0,6.0,4.0,0.0,0.0
969347,132.0,2.0,0.0,0.0,0.0,0.0
969395,123.0,0.0,0.0,0.0,0.0,0.0
969429,14.0,0.0,0.0,0.0,0.0,0.0
969441,157.0,1.0,2.0,2.0,0.0,0.0
969536,64.0,2.0,0.0,0.0,0.0,0.0
969549,650.0,2.0,0.0,3.0,0.0,0.0
969646,312.0,0.0,6.0,0.0,0.0,0.0
969707,17.0,7.0,0.0,0.0,0.0,0.0
969714,130.0,10.0,13.0,0.0,0.0,0.0
969724,66.0,1.0,1.0,0.0,0.0,0.0
969848,952.0,3.0,10.0,0.0,0.0,0.0
969871,103.0,1.0,1.0,0.0,0.0,0.0
969963,12.0,0.0,0.0,0.0,0.0,0.0
969976,5.0,0.0,0.0,0.0,0.0,0.0
970019,276.0,1.0,0.0,0.0,0.0,0.0
970035,3282.0,23.0,19.0,0.0,0.0,0.0
970065,201.0,4.0,0.0,0.0,0.0,0.0
970082,1650.0,6.0,3.0,9.0,0.0,0.0
970095,101.0,23.0,4.0,0.0,0.0,0.0
970178,285.0,5.0,6.0,0.0,0.0,0.0
970200,142.0,3.0,4.0,0.0,0.0,0.0
970203,3.0,1.0,0.0,0.0,0.0,0.0
970224,118.0,2.0,1.0,0.0,0.0,0.0
970234,2955.0,14.0,46.0,0.0,0.0,1.0
970244,118.0,1.0,0.0,0.0,0.0,0.0
970245,95.0,0.0,0.0,0.0,0.0,0.0
970296,106.0,11.0,4.0,0.0,0.0,0.0
970305,1662.0,31.0,21.0,0.0,0.0,0.0
970315,91.0,0.0,0.0,0.0,0.0,0.0
970319,716.0,3.0,0.0,0.0,0.0,0.0
970334,334.0,1.0,7.0,0.0,0.0,0.0
970375,48.0,0.0,0.0,0.0,0.0,0.0
970393,179.0,0.0,0.0,0.0,0.0,0.0
970429,2527.0,77.0,26.0,0.0,0.0,0.0
970431,1607.0,2.0,3.0,0.0,0.0,0.0
970437,40.0,0.0,1.0,0.0,0.0,0.0
